3.311471641063690186e-01 -1.335551857948303223e+00 1.750104188919067383e+00 5.449094176292419434e-01 -1.661189317703247070e+00 2.282842636108398438e+00 6.594558358192443848e-01 -2.759645223617553711e+00 -1.052425384521484375e+00 -4.078001379966735840e-01 4.111458659172058105e-01 -2.247547626495361328e+00 1.725049376487731934e+00 1.423650145530700684e+00 7.115998864173889160e-01 4.707354009151458740e-01 1.686505436897277832e+00 5.708325505256652832e-01 1.062492251396179199e+00 7.227592468261718750e-01 -2.542665719985961914e+00 -1.508417725563049316e+00 1.433548927307128906e+00 -1.122677564620971680e+00 -1.671425461769104004e+00 5.043569803237915039e-01 2.275328159332275391e+00 -3.333123922348022461e-01 7.625288963317871094e-01 1.508415937423706055e+00 -9.614963531494140625e-01 -9.380668401718139648e-01 -3.007543385028839111e-01 -9.131515622138977051e-01 -1.766994595527648926e+00 2.677852153778076172e+00 1.805964589118957520e+00 -8.931084722280502319e-02 -8.748410940170288086e-01 1.792154669761657715e+00 -7.644678354263305664e-01 -5.688656568527221680e-01 5.334889888763427734e-01 6.066144704818725586e-01 2.707048654556274414e+00 1.585117816925048828e+00 -1.071654200553894043e+00 1.395649194717407227e+00 -1.366057991981506348e+00 1.016429588198661804e-01 1.211183309555053711e+00 -8.502742648124694824e-01 6.168534047901630402e-03 -1.557217240333557129e+00 9.796764254570007324e-01 1.788769960403442383e+00 2.892026901245117188e-01 -4.493309557437896729e-01 -1.182920455932617188e+00 2.516408078372478485e-02 3.500314652919769287e-01 -1.490535736083984375e+00 4.966945052146911621e-01 5.208015441894531250e-01 -5.909134745597839355e-01 7.821760326623916626e-02 -1.260552525520324707e+00 2.268736064434051514e-02 1.317396521568298340e+00 -2.517715282738208771e-02 -9.340564012527465820e-01 1.287259697914123535e+00 -5.146148204803466797e-01 -3.849330171942710876e-02 -1.342251181602478027e+00 -5.419964790344238281e-01 -2.161588191986083984e+00 7.968509793281555176e-01 -2.929370999336242676e-01 -1.598877012729644775e-01 5.635250806808471680e-01 3.688618540763854980e-01 5.172015354037284851e-02 -2.378353178501129150e-01 8.598629236221313477e-01 -3.304856717586517334e-01 1.358693242073059082e+00 -5.920513272285461426e-01 -1.355827808380126953e+00 -1.730167269706726074e-01 8.226042985916137695e-01 -4.362708330154418945e-01
4.924429059028625488e-01 -1.889832019805908203e+00 1.641403675079345703e+00 -4.214424174278974533e-03 -1.384587764739990234e+00 1.704404234886169434e+00 3.429852128028869629e-01 -2.724850893020629883e+00 -1.104449272155761719e+00 -8.737098574638366699e-01 8.342520147562026978e-02 -2.374959230422973633e+00 1.543019771575927734e+00 7.731088995933532715e-01 3.639061152935028076e-01 -2.190785482525825500e-02 8.376432657241821289e-01 4.787408411502838135e-01 1.909546136856079102e+00 5.215570926666259766e-01 -2.155852794647216797e+00 -1.857266783714294434e+00 1.122949957847595215e+00 -1.119916200637817383e+00 -1.631738066673278809e+00 2.092515081167221069e-01 1.986444115638732910e+00 -4.315682649612426758e-01 5.832486748695373535e-01 1.292202830314636230e+00 -6.808185577392578125e-01 -6.055032610893249512e-01 -7.289061695337295532e-02 -1.143927574157714844e+00 -1.852275371551513672e+00 2.341206550598144531e+00 1.587270736694335938e+00 -3.113813698291778564e-01 -1.306935429573059082e+00 1.521605968475341797e+00 -1.084063768386840820e+00 -1.010350823402404785e+00 1.570381522178649902e-01 5.040406584739685059e-01 2.279295921325683594e+00 1.230174899101257324e+00 -9.814390540122985840e-01 7.267060279846191406e-01 -1.592558145523071289e+00 3.669228851795196533e-01 1.092530727386474609e+00 -1.602307081222534180e+00 -6.413315236568450928e-02 -1.685362696647644043e+00 5.224552750587463379e-01 1.309024930000305176e+00 3.829073607921600342e-01 -2.746485471725463867e-01 -8.699690699577331543e-01 2.626487240195274353e-02 1.259970813989639282e-01 -1.653247117996215820e+00 7.242841124534606934e-01 -7.166421413421630859e-01 -6.540795564651489258e-01 -4.280385673046112061e-01 -1.392209291458129883e+00 6.588276624679565430e-01 1.639078617095947266e+00 -2.079529911279678345e-01 -7.380154132843017578e-01 9.149796962738037109e-01 -6.591265201568603516e-01 -5.291893482208251953e-01 -8.040493726730346680e-01 -8.541248440742492676e-01 -1.558150768280029297e+00 1.574598550796508789e+00 -5.865285992622375488e-01 9.609275311231613159e-02 1.506046533584594727e+00 4.229792058467864990e-01 -7.626947760581970215e-02 2.135308533906936646e-01 4.982094764709472656e-01 -6.371487975120544434e-01 1.133692026138305664e+00 -5.917678475379943848e-01 -8.655158281326293945e-01 -3.785914182662963867e-01 1.003566861152648926e+00 -6.618600487709045410e-01
6.266710162162780762e-01 -1.512106895446777344e+00 1.786532282829284668e+00 2.315681427717208862e-02 -6.674589514732360840e-01 7.053586840629577637e-01 3.768102228641510010e-01 -1.833931207656860352e+00 -2.502723634243011475e-01 1.879282295703887939e-01 7.730239629745483398e-01 -2.599141597747802734e+00 8.058534860610961914e-01 -1.947984471917152405e-02 -1.025011092424392700e-01 -1.207467794418334961e+00 -1.980128288269042969e-01 2.448886036872863770e-01 4.782961905002593994e-01 2.536073029041290283e-01 -2.194707155227661133e+00 -1.655921697616577148e+00 1.649092674255371094e+00 -9.488100409507751465e-01 -1.617464065551757812e+00 7.614535689353942871e-01 2.258447408676147461e+00 -4.690920412540435791e-01 1.350249409675598145e+00 1.257257938385009766e+00 -1.164485931396484375e+00 -2.072964906692504883e-01 -7.993089556694030762e-01 -1.199696063995361328e+00 -1.832827329635620117e+00 1.501976251602172852e+00 1.244791865348815918e+00 -1.118402838706970215e+00 -1.621931195259094238e+00 1.481054306030273438e+00 -9.646658897399902344e-01 -1.188127398490905762e+00 6.449432969093322754e-01 6.915130615234375000e-01 2.051405191421508789e+00 9.933633804321289062e-01 -9.558009505271911621e-01 1.078404545783996582e+00 -1.723951101303100586e+00 1.952147781848907471e-01 1.270919799804687500e+00 -1.639992713928222656e+00 -8.674558252096176147e-03 -1.655185222625732422e+00 1.208255648612976074e+00 1.975186109542846680e+00 5.811751484870910645e-01 -1.857128590345382690e-01 -1.139182806015014648e+00 -4.698610305786132812e-01 1.911791414022445679e-01 -1.545806884765625000e+00 -1.835312992334365845e-01 -1.381219178438186646e-01 -8.482867479324340820e-01 -5.184581875801086426e-01 -1.968157410621643066e+00 6.968340873718261719e-01 1.551704168319702148e+00 4.209300577640533447e-01 -9.921119213104248047e-01 1.498238444328308105e+00 -3.614240586757659912e-01 -3.172771036624908447e-01 -6.448857784271240234e-01 3.959740102291107178e-01 -9.547130465507507324e-01 1.382943630218505859e+00 -1.951661705970764160e-01 -2.959309518337249756e-01 1.329769968986511230e+00 -6.425731629133224487e-02 3.577366936951875687e-03 2.651167809963226318e-01 1.128008127212524414e+00 -1.476850360631942749e-01 1.080532908439636230e+00 -7.592921257019042969e-01 -5.181429907679557800e-02 1.109028887003660202e-02 9.197691679000854492e-01 -7.007275223731994629e-01
5.172913074493408203e-01 -1.097101569175720215e+00 1.995118141174316406e+00 5.052804946899414062e-02 -1.161779880523681641e+00 9.681344628334045410e-01 -4.474915564060211182e-02 -1.554529309272766113e+00 -4.281575977802276611e-01 9.362234473228454590e-01 -1.595891565084457397e-01 -2.113671064376831055e+00 1.489836931228637695e+00 9.043394327163696289e-01 -2.492951750755310059e-01 6.468644738197326660e-01 1.122807025909423828e+00 5.308250784873962402e-01 1.590268969535827637e+00 5.196387171745300293e-01 -1.914310693740844727e+00 -1.654647231101989746e+00 1.059580087661743164e+00 -1.499181270599365234e+00 -1.704844713211059570e+00 -2.256196588277816772e-01 1.705616235733032227e+00 -3.142988383769989014e-01 2.246882766485214233e-01 9.130905270576477051e-01 -1.596917062997817993e-01 -6.624445319175720215e-01 -4.951027333736419678e-01 -1.372136116027832031e+00 -1.586466670036315918e+00 1.090873718261718750e+00 7.097583413124084473e-01 -1.047997832298278809e+00 -1.418348550796508789e+00 1.434113979339599609e+00 -1.108664274215698242e+00 -1.302250266075134277e+00 5.686161518096923828e-01 5.309299230575561523e-01 1.966273069381713867e+00 6.974862813949584961e-01 -9.947398900985717773e-01 1.508614063262939453e+00 -1.474915981292724609e+00 -6.389098614454269409e-02 8.552253842353820801e-01 -1.082388997077941895e+00 1.822183430194854736e-01 -1.493072271347045898e+00 1.170142292976379395e+00 2.004732847213745117e+00 7.033969759941101074e-01 -3.111436665058135986e-01 -1.524829626083374023e+00 3.019413352012634277e-01 4.198310077190399170e-01 -1.168215513229370117e+00 1.043214917182922363e+00 3.518145382404327393e-01 -9.769734144210815430e-01 -1.482569891959428787e-02 -1.347935914993286133e+00 1.372849822044372559e+00 1.639639735221862793e+00 5.701966285705566406e-01 -3.780854344367980957e-01 1.789526939392089844e+00 -8.428605794906616211e-01 -3.395676612854003906e-01 3.987003564834594727e-01 1.021181941032409668e+00 -3.011080622673034668e-01 1.540273666381835938e+00 4.951558657921850681e-04 -1.119507178664207458e-01 1.624566078186035156e+00 -5.022801756858825684e-01 -3.511423766613006592e-01 -4.328852593898773193e-01 1.171948552131652832e+00 -8.909335732460021973e-01 1.101020455360412598e+00 -1.178528308868408203e+00 -7.742133736610412598e-01 2.519581317901611328e-01 9.989005923271179199e-01 -9.263166189193725586e-01
3.808441162109375000e-01 -1.502260923385620117e+00 1.674893140792846680e+00 -5.737907886505126953e-01 -8.301123380661010742e-01 9.154549837112426758e-01 1.992533951997756958e-01 -1.703190565109252930e+00 -3.543201982975006104e-01 1.136167883872985840e+00 -2.123587578535079956e-01 -2.466881513595581055e+00 1.285602331161499023e+00 7.864766716957092285e-01 -2.043213695287704468e-01 2.659819722175598145e-01 8.486949801445007324e-01 4.387333393096923828e-01 2.384339094161987305e+00 9.191654324531555176e-01 -1.868031859397888184e+00 -1.628364086151123047e+00 1.864636540412902832e+00 -1.015434861183166504e+00 -1.804932117462158203e+00 -5.913341045379638672e-01 1.614692687988281250e+00 -1.999934613704681396e-01 -1.342655569314956665e-01 5.369347929954528809e-01 -2.813007533550262451e-01 -9.206648468971252441e-01 -3.435816466808319092e-01 -1.311233162879943848e+00 -1.532108902931213379e+00 1.368498682975769043e+00 6.836190819740295410e-01 -8.666538596153259277e-01 -1.365321040153503418e+00 1.508561134338378906e+00 -9.161010980606079102e-01 -1.416373372077941895e+00 2.641949951648712158e-01 6.023839116096496582e-01 2.052451133728027344e+00 1.011955380439758301e+00 -1.227411627769470215e+00 8.004154562950134277e-01 -1.758480429649353027e+00 -2.137499898672103882e-01 8.553894758224487305e-01 -1.120074748992919922e+00 3.150681257247924805e-01 -1.726765990257263184e+00 5.605182051658630371e-01 1.461326241493225098e+00 5.499522089958190918e-01 -1.364612877368927002e-01 -1.638799428939819336e+00 4.706045147031545639e-03 3.844159543514251709e-01 -1.766170501708984375e+00 4.078966677188873291e-01 6.202920079231262207e-01 -5.487344264984130859e-01 -3.725687563419342041e-01 -1.411240220069885254e+00 1.251353979110717773e+00 1.873666882514953613e+00 -4.980252683162689209e-01 -6.321824193000793457e-01 2.027729988098144531e+00 -6.715050935745239258e-01 -2.681772112846374512e-01 3.367581963539123535e-01 -1.241343319416046143e-01 -1.353187203407287598e+00 1.542499184608459473e+00 3.673949837684631348e-01 -8.639771342277526855e-01 8.005641698837280273e-01 1.424059122800827026e-01 -2.524016201496124268e-01 2.683435678482055664e-01 9.454932212829589844e-01 -2.730624377727508545e-01 9.496659636497497559e-01 -8.216530680656433105e-01 -1.496612429618835449e+00 -7.266804575920104980e-02 1.118764638900756836e+00 -3.220328688621520996e-01
7.586801648139953613e-01 -3.789319396018981934e-01 1.714259386062622070e+00 4.311152398586273193e-01 -1.489631056785583496e+00 8.101994991302490234e-01 -1.872764527797698975e-01 -1.913002967834472656e+00 -1.797940284013748169e-01 5.135869383811950684e-01 -8.150305151939392090e-01 -2.529779195785522461e+00 1.170188784599304199e+00 3.371694386005401611e-01 -4.241698682308197021e-01 4.156440868973731995e-02 4.883703887462615967e-01 5.829092860221862793e-01 2.436635732650756836e+00 8.514586091041564941e-01 -1.566352128982543945e+00 -1.351992487907409668e+00 1.337104678153991699e+00 -1.060771942138671875e+00 -1.892312526702880859e+00 -4.204204976558685303e-01 1.523768782615661621e+00 -2.982491552829742432e-01 -6.200271472334861755e-02 5.126527547836303711e-01 -5.235960483551025391e-01 2.652536034584045410e-01 1.133097037672996521e-01 -1.930914163589477539e+00 -1.495205998420715332e+00 1.497209429740905762e+00 9.325580000877380371e-01 -7.659928798675537109e-01 -1.195195078849792480e+00 1.416898965835571289e+00 -1.103998780250549316e+00 -1.457748770713806152e+00 4.279665052890777588e-01 7.608516812324523926e-01 2.238560199737548828e+00 9.031198024749755859e-01 -1.718392372131347656e+00 1.152113914489746094e+00 -1.338252663612365723e+00 -5.771683529019355774e-02 1.033778667449951172e+00 -1.237132310867309570e+00 3.608528375625610352e-01 -7.994272112846374512e-01 1.436822175979614258e+00 2.222979545593261719e+00 7.006912827491760254e-01 -1.332722455263137817e-01 -1.694552540779113770e+00 6.522017121315002441e-01 2.861278653144836426e-01 -1.088411092758178711e+00 8.171511888504028320e-01 4.015598297119140625e-01 -1.627470850944519043e+00 -5.223936438560485840e-01 -1.064428687095642090e+00 1.408987164497375488e+00 1.873947620391845703e+00 -9.050372242927551270e-02 -5.325993299484252930e-01 1.867791891098022461e+00 -1.237172842025756836e+00 -1.733664125204086304e-01 5.275082588195800781e-01 1.178038835525512695e+00 -1.502257108688354492e+00 1.273292183876037598e+00 4.934081807732582092e-02 -4.279952049255371094e-01 5.654033422470092773e-01 -4.924727976322174072e-01 -2.481315582990646362e-01 -3.297134041786193848e-01 4.035756886005401611e-01 -2.972288727760314941e-01 8.474090099334716797e-01 -1.010153412818908691e+00 -1.895622014999389648e+00 -1.037712488323450089e-02 1.055333137512207031e+00 -7.550901174545288086e-01
9.741110205650329590e-01 -1.194173455238342285e+00 1.647863626480102539e+00 -4.689185023307800293e-01 -9.927659630775451660e-01 1.335854768753051758e+00 5.121104717254638672e-01 -1.939360618591308594e+00 -4.331958889961242676e-01 2.043487876653671265e-01 -7.303243875503540039e-01 -1.979794979095458984e+00 2.875624656677246094e+00 1.888365507125854492e+00 -4.705140888690948486e-01 2.141770601272583008e+00 1.521815061569213867e+00 5.853245854377746582e-01 1.694175243377685547e+00 1.017368555068969727e+00 -1.200822710990905762e+00 -1.275691628456115723e+00 1.770276188850402832e+00 2.420578896999359131e-02 -1.534955263137817383e+00 -6.592357158660888672e-02 2.125705957412719727e+00 1.804466843605041504e-01 5.852156281471252441e-01 1.298747301101684570e+00 -6.854338049888610840e-01 2.039612531661987305e-01 3.793447315692901611e-01 -8.783034682273864746e-01 -1.231390714645385742e+00 1.830677032470703125e+00 8.101413846015930176e-01 -9.880633950233459473e-01 -1.568740248680114746e+00 1.453013420104980469e+00 -6.919385790824890137e-01 -1.162669062614440918e+00 3.876542448997497559e-01 1.412398338317871094e+00 2.881496429443359375e+00 1.444007635116577148e+00 -1.628177165985107422e+00 1.660834312438964844e+00 -9.180248975753784180e-01 2.949607670307159424e-01 1.925067901611328125e+00 -4.810990393161773682e-01 1.968253217637538910e-02 -1.085895299911499023e+00 1.513011097908020020e+00 1.743234753608703613e+00 2.335568815469741821e-01 -7.303098440170288086e-01 -1.032301783561706543e+00 1.075945377349853516e+00 1.375411450862884521e-01 -1.641340851783752441e+00 1.044740915298461914e+00 2.271191626787185669e-01 -6.750665307044982910e-01 -8.504341244697570801e-01 -5.467362999916076660e-01 6.893576979637145996e-01 1.231424689292907715e+00 -1.502446457743644714e-02 -5.616270899772644043e-01 1.734396815299987793e+00 -1.171106457710266113e+00 -2.659177780151367188e-01 -1.240106105804443359e+00 3.972421884536743164e-01 -1.450658440589904785e+00 2.051039695739746094e+00 2.483836002647876740e-02 2.239882200956344604e-01 1.920113682746887207e+00 -4.464295506477355957e-02 -5.491980910301208496e-02 3.215427994728088379e-01 8.981763720512390137e-01 -4.241214394569396973e-01 8.924457430839538574e-01 -4.225422739982604980e-01 -7.585311532020568848e-01 -1.564261466264724731e-01 1.297394156455993652e+00 -6.902236938476562500e-01
6.752583980560302734e-01 -1.823013305664062500e+00 2.173736095428466797e+00 -1.293757319450378418e+00 -8.262959718704223633e-01 2.071813583374023438e+00 1.246526837348937988e+00 -1.782262325286865234e+00 -5.103921294212341309e-01 -1.048893630504608154e-01 9.216035008430480957e-01 -1.623352289199829102e+00 2.826827526092529297e+00 2.326855659484863281e+00 8.346485495567321777e-01 1.537366390228271484e+00 1.966140866279602051e+00 1.627316951751708984e+00 2.435261487960815430e+00 7.494187355041503906e-01 -1.409943819046020508e+00 -1.099355220794677734e+00 1.273734688758850098e+00 -7.185593843460083008e-01 -1.444440722465515137e+00 -2.210606634616851807e-02 2.023784399032592773e+00 2.745081782341003418e-01 -6.121594086289405823e-02 1.306453824043273926e+00 7.798828184604644775e-02 -1.199012324213981628e-01 -4.234161972999572754e-01 -1.225750803947448730e+00 -1.211942434310913086e+00 1.978002190589904785e+00 1.141603708267211914e+00 -6.352683305740356445e-01 -8.549432754516601562e-01 1.789401769638061523e+00 -8.964757621288299561e-02 -8.857758641242980957e-01 7.315003275871276855e-01 7.152294516563415527e-01 2.382364749908447266e+00 1.354860663414001465e+00 -8.060843944549560547e-01 2.248065471649169922e+00 -1.867338538169860840e+00 5.770440399646759033e-02 1.212331891059875488e+00 -8.362722396850585938e-01 7.514112442731857300e-02 -1.451524138450622559e+00 1.665401339530944824e+00 1.581797003746032715e+00 4.603419303894042969e-01 -4.055706858634948730e-01 -1.534381628036499023e+00 1.074539572000503540e-01 3.158946931362152100e-01 -9.935982823371887207e-01 1.045249581336975098e+00 6.727640032768249512e-01 -2.468274384737014771e-01 -6.735303401947021484e-01 -6.100403070449829102e-01 1.325497984886169434e+00 1.144050359725952148e+00 -4.191616773605346680e-01 -7.835711240768432617e-01 1.282488703727722168e+00 -8.312883377075195312e-01 -7.097731828689575195e-01 -1.459980726242065430e+00 1.074524402618408203e+00 6.577945947647094727e-01 1.510399937629699707e+00 -5.623048543930053711e-01 1.199664846062660217e-01 1.096111655235290527e+00 -6.303076148033142090e-01 -4.852163493633270264e-01 1.732386946678161621e-01 1.032248854637145996e+00 -4.482877850532531738e-01 1.133873701095581055e+00 -6.110426187515258789e-01 4.594074189662933350e-01 -1.834239065647125244e-01 1.132131695747375488e+00 -6.875977516174316406e-01
9.718918800354003906e-01 -1.445288300514221191e+00 1.620834231376647949e+00 -1.792750835418701172e+00 -1.210485219955444336e+00 1.283071517944335938e+00 1.210292696952819824e+00 -1.227677345275878906e+00 -6.127605438232421875e-01 5.259022116661071777e-01 2.364463955163955688e-01 -1.863663315773010254e+00 2.156277656555175781e+00 1.640802621841430664e+00 3.865049779415130615e-01 1.111779451370239258e+00 1.174753546714782715e+00 1.015436768531799316e+00 1.639817237854003906e+00 1.249066829681396484e+00 -1.406231284141540527e+00 -1.098080873489379883e+00 9.941261410713195801e-01 -8.841428160667419434e-01 -1.531821250915527344e+00 -5.431601405143737793e-01 1.723902344703674316e+00 1.155208870768547058e-01 -4.920392036437988281e-01 8.130065798759460449e-01 3.683652356266975403e-02 -7.719772458076477051e-01 -5.009227991104125977e-01 -9.703952670097351074e-01 -1.593955039978027344e+00 1.213228940963745117e+00 9.366638660430908203e-01 -8.875949382781982422e-01 -1.261944890022277832e+00 1.736072659492492676e+00 -6.141071915626525879e-01 -1.027178645133972168e+00 7.893527299165725708e-02 6.561625003814697266e-01 2.083094835281372070e+00 1.383845329284667969e+00 -7.804463505744934082e-01 1.422100543975830078e+00 -1.542217731475830078e+00 4.759305715560913086e-01 1.331312656402587891e+00 -7.945859432220458984e-01 4.839290864765644073e-03 -9.991531372070312500e-01 1.360582947731018066e+00 8.155751824378967285e-01 2.973913252353668213e-01 -6.381848454475402832e-01 -8.915362954139709473e-01 5.063362717628479004e-01 6.671128422021865845e-02 -1.696611881256103516e+00 5.007637143135070801e-01 -2.546369433403015137e-01 -7.031174302101135254e-01 -5.263291597366333008e-01 -1.083459615707397461e+00 9.647485613822937012e-01 1.319640874862670898e+00 -4.543630480766296387e-01 -8.447516560554504395e-01 1.334892749786376953e+00 -6.599327325820922852e-01 -5.681218504905700684e-01 -5.111542344093322754e-01 6.061732172966003418e-01 -1.434485465288162231e-01 1.512625455856323242e+00 -1.220171302556991577e-01 1.239454820752143860e-01 1.508676171302795410e+00 5.557335019111633301e-01 -3.675810992717742920e-01 -1.749556064605712891e-01 1.301519393920898438e+00 -9.090397357940673828e-01 6.879318952560424805e-01 -6.107590794563293457e-01 -3.438387811183929443e-01 -5.675752758979797363e-01 1.068700075149536133e+00 -7.264652252197265625e-01
1.214390158653259277e+00 -1.999568343162536621e+00 1.744810461997985840e+00 -1.239014983177185059e+00 -2.180270403623580933e-01 1.598423361778259277e+00 1.033940434455871582e+00 -1.743249297142028809e+00 -4.130620360374450684e-01 -6.450295448303222656e-01 -5.586913824081420898e-01 -1.974946379661560059e+00 2.307330131530761719e+00 1.605800867080688477e+00 4.223470091819763184e-01 1.177940011024475098e+00 7.425853013992309570e-01 1.348626613616943359e+00 1.321227312088012695e+00 1.314855337142944336e+00 -1.636636018753051758e+00 -1.096806406974792480e+00 9.314508438110351562e-01 -1.530711174011230469e+00 -1.542961120605468750e+00 -8.981076627969741821e-02 1.951914668083190918e+00 -6.371060758829116821e-02 2.869397997856140137e-01 1.257890105247497559e+00 3.577429950237274170e-01 -1.112003400921821594e-01 -1.585452705621719360e-01 -1.084499835968017578e+00 -1.644326329231262207e+00 1.453625440597534180e+00 1.144340991973876953e+00 -8.575314283370971680e-01 -1.317651510238647461e+00 2.104405403137207031e+00 -4.508100450038909912e-01 -1.104928135871887207e+00 3.627566099166870117e-01 5.390863418579101562e-01 1.141411304473876953e+00 1.836134433746337891e+00 -1.206849932670593262e+00 1.224222779273986816e+00 -1.388289809226989746e+00 2.823727428913116455e-01 1.747335195541381836e+00 -1.972964704036712646e-01 -1.041579097509384155e-01 -1.443943500518798828e+00 9.795632362365722656e-01 1.800044059753417969e+00 2.960385680198669434e-01 -6.993058919906616211e-01 -7.532343864440917969e-01 6.814664602279663086e-01 6.901990622282028198e-02 -1.619188666343688965e+00 1.091683030128479004e+00 6.339254975318908691e-01 -3.403991758823394775e-01 -2.603174149990081787e-01 -7.708249092102050781e-01 5.242481231689453125e-01 1.115393161773681641e+00 -3.050967454910278320e-01 -5.844051837921142578e-01 1.865065813064575195e+00 -1.015022516250610352e+00 -9.651368260383605957e-01 -1.868143796920776367e+00 8.574786782264709473e-02 -3.426856696605682373e-01 1.553627133369445801e+00 -3.911459743976593018e-01 2.719251811504364014e-01 1.980124711990356445e+00 4.622086882591247559e-01 -1.743690520524978638e-01 -7.339715212583541870e-02 1.570789933204650879e+00 -1.190021276473999023e+00 4.874794781208038330e-01 1.866119652986526489e-01 1.464728415012359619e-01 -3.267076611518859863e-01 9.441702961921691895e-01 -6.615990400314331055e-01
