9.679241776466369629e-01 8.873382210731506348e-01 8.162024021148681641e-01 6.311889290809631348e-01 4.858810305595397949e-01 1.782887935638427734e+00 -2.562449574470520020e-01 7.288970798254013062e-02 4.658667445182800293e-01 -8.018928766250610352e-01 -1.747532486915588379e+00 -4.718977808952331543e-01 8.609762191772460938e-01 -8.651310205459594727e-02 -1.849711656570434570e+00 4.382732808589935303e-01 1.325170159339904785e+00 -2.093121707439422607e-01 5.417925715446472168e-01 6.764466166496276855e-01 -1.562151359394192696e-03 -4.331055879592895508e-01 2.743618965148925781e+00 -1.101704835891723633e-01 -3.817848563194274902e-01 -9.388973116874694824e-01 -4.906836748123168945e-01 -8.972492814064025879e-02 -2.603318691253662109e-01 3.082954324781894684e-03 4.627111554145812988e-01 -3.399574756622314453e-01 -5.723567008972167969e-01 -2.087764739990234375e-01 6.243405342102050781e-01 1.553839564323425293e+00 -5.424011945724487305e-01 5.095788836479187012e-01 -2.939672768115997314e-01 -2.784509062767028809e-01 -7.117454409599304199e-01 -4.550838172435760498e-01 2.723257541656494141e-01 1.320646405220031738e+00 -7.742609381675720215e-01 -3.309113681316375732e-01 8.198167383670806885e-02 -1.797705292701721191e-01 -5.905382707715034485e-02 1.961581230163574219e+00 -3.699960112571716309e-01 6.824247837066650391e-01 1.242848873138427734e+00 9.544375538825988770e-02 2.465478420257568359e+00 -5.069229006767272949e-01 5.737873911857604980e-01 2.037856578826904297e-01 8.694741725921630859e-01 -3.002795875072479248e-01 1.751521043479442596e-02 1.792942523956298828e+00 4.615243375301361084e-01 -2.211070775985717773e+00 5.663489699363708496e-01 5.121427774429321289e-01 8.616537451744079590e-01 -8.500701189041137695e-01 -1.613443791866302490e-01 -2.024665355682373047e+00 1.912115454673767090e+00 -6.074376031756401062e-02 1.352321952581405640e-01 1.998281836509704590e+00 1.951679468154907227e+00 -1.828003823757171631e-01 2.789968550205230713e-01 1.423460125923156738e+00 1.412160038948059082e+00 -6.372812390327453613e-01 -9.358707070350646973e-01 -1.259923428297042847e-01 5.145906209945678711e-01 -1.438355922698974609e+00 1.847059965133666992e+00 2.545397877693176270e-01 -9.053251743316650391e-01 -9.034423828125000000e-01
1.400533914566040039e+00 6.345446705818176270e-01 6.910432577133178711e-01 1.177340507507324219e+00 5.955070853233337402e-01 2.227038621902465820e+00 -7.337216138839721680e-01 2.819486558437347412e-01 1.428473591804504395e+00 -5.521238446235656738e-01 -1.748373389244079590e+00 2.582508921623229980e-01 1.385530471801757812e+00 2.357022166252136230e-01 -1.081884622573852539e+00 6.573513746261596680e-01 1.943562865257263184e+00 9.322492033243179321e-02 -8.720549345016479492e-01 5.961250066757202148e-01 4.387137293815612793e-01 -1.963287591934204102e-01 1.338446497917175293e+00 -2.928315103054046631e-01 -3.250845074653625488e-01 -2.265797741711139679e-02 -7.982704043388366699e-01 -2.171627990901470184e-02 -1.416169524192810059e+00 -1.363155841827392578e-01 1.969518184661865234e+00 9.957136213779449463e-02 -4.208855628967285156e-01 -5.454842448234558105e-01 1.237442731857299805e+00 1.388615131378173828e+00 -3.279495239257812500e-01 6.076381206512451172e-01 -3.263153433799743652e-01 1.579478085041046143e-01 -7.765381932258605957e-01 -5.645343661308288574e-01 5.535744428634643555e-01 1.227145314216613770e+00 3.615005612373352051e-01 1.640003174543380737e-01 1.079167127609252930e+00 -1.783919483423233032e-01 -3.347639739513397217e-01 9.284657239913940430e-01 -2.524873986840248108e-02 -7.520155906677246094e-01 5.102992057800292969e-01 1.920586228370666504e-01 1.910869121551513672e+00 -5.578836202621459961e-01 5.783100128173828125e-01 -5.151252746582031250e-01 1.316512703895568848e+00 -7.512643933296203613e-01 -1.944626092910766602e+00 5.628876090049743652e-01 4.624263048171997070e-01 -2.238429069519042969e+00 -6.922067403793334961e-01 -4.477284848690032959e-01 3.413237035274505615e-01 -3.870503902435302734e-01 -1.177851110696792603e-01 -2.506996393203735352e+00 1.041449904441833496e+00 6.763328611850738525e-02 -7.701556682586669922e-01 1.327166318893432617e+00 1.823304533958435059e+00 -3.829580247402191162e-01 2.055367678403854370e-01 1.528435230255126953e+00 1.515573501586914062e+00 -6.633465886116027832e-01 -7.312092781066894531e-01 -1.317679762840270996e+00 4.410772025585174561e-01 -1.309752464294433594e+00 2.189166069030761719e+00 -5.624960660934448242e-01 -9.034956693649291992e-01 -5.579995512962341309e-01
1.554435133934020996e+00 1.082355499267578125e+00 1.165236711502075195e+00 -4.516980424523353577e-02 3.096884191036224365e-01 1.329775452613830566e+00 4.083737730979919434e-02 3.469721376895904541e-01 1.079830601811408997e-01 -7.312486171722412109e-01 -2.042288064956665039e+00 -2.960620522499084473e-01 1.229251861572265625e+00 3.490851819515228271e-01 -1.225801467895507812e+00 -7.706020027399063110e-02 2.082306146621704102e+00 2.177493870258331299e-01 -7.551255822181701660e-01 8.544781804084777832e-01 2.776986062526702881e-01 4.572140276432037354e-01 3.552403151988983154e-01 1.508627533912658691e-01 -7.573192715644836426e-01 5.319303274154663086e-02 -1.105857133865356445e+00 1.813379228115081787e-01 -1.756401538848876953e+00 5.163037776947021484e-02 1.719949126243591309e+00 -1.122752904891967773e+00 -7.192934155464172363e-01 -1.873180568218231201e-01 9.997422695159912109e-01 1.139878273010253906e+00 1.318101026117801666e-02 8.670586943626403809e-01 -1.683441549539566040e-01 -3.161576688289642334e-01 -1.557125329971313477e+00 2.095840275287628174e-01 3.899702131748199463e-01 5.880509018898010254e-01 -4.885587096214294434e-02 -2.123050689697265625e-01 7.505317330360412598e-01 -3.018946349620819092e-01 -1.584926724433898926e+00 4.811020791530609131e-01 -3.011205196380615234e-01 -1.100807070732116699e+00 5.586096644401550293e-01 3.354605138301849365e-01 1.790887951850891113e+00 -1.240304827690124512e+00 -2.513673305511474609e-01 -2.551662325859069824e-01 8.107964992523193359e-01 -1.667016595602035522e-01 -1.830446839332580566e+00 7.570264935493469238e-01 4.394611418247222900e-01 -1.829796075820922852e+00 -5.879420638084411621e-01 -1.270243406295776367e+00 7.329948544502258301e-01 -7.274982333183288574e-01 -8.611495494842529297e-01 -2.162953376770019531e+00 1.014834046363830566e+00 -1.357268989086151123e-01 7.018762230873107910e-01 1.352778792381286621e+00 1.976602673530578613e+00 -5.076836943626403809e-01 4.558246731758117676e-01 1.372254610061645508e+00 7.620303034782409668e-01 -1.188528895378112793e+00 -1.340347766876220703e+00 -1.145641803741455078e+00 -4.590457677841186523e-01 -1.330335378646850586e+00 1.904210805892944336e+00 -5.394888520240783691e-01 -3.377813696861267090e-01 -8.204322457313537598e-01
6.695137023925781250e-01 1.790006905794143677e-01 1.512294888496398926e+00 -7.506865859031677246e-01 -2.397598177194595337e-01 7.306041717529296875e-01 -3.403286635875701904e-01 3.914192318916320801e-01 7.391727566719055176e-01 -6.059972047805786133e-01 -1.554672598838806152e+00 -4.094403982162475586e-01 1.526861786842346191e+00 3.464502692222595215e-01 -2.521394968032836914e+00 -1.111139774322509766e+00 1.661457538604736328e+00 8.215388655662536621e-01 -7.515870928764343262e-01 6.471537947654724121e-01 4.173291623592376709e-01 1.089919090270996094e+00 2.842597849667072296e-02 4.840237498283386230e-01 -2.931728959083557129e-01 5.126996040344238281e-01 -5.354481339454650879e-01 -1.782976090908050537e-01 -1.077126741409301758e+00 2.395762950181961060e-01 1.724313974380493164e+00 -8.298582434654235840e-01 -4.928422868251800537e-01 -2.844141423702239990e-01 1.115205407142639160e+00 2.102075576782226562e+00 1.431802362203598022e-01 9.328457713127136230e-01 -1.314851790666580200e-01 1.907380484044551849e-02 -1.133876442909240723e+00 -7.658028602600097656e-02 -3.853073716163635254e-01 1.415188312530517578e-01 3.138467073440551758e-01 3.583647906780242920e-01 2.893140912055969238e-01 -9.665498137474060059e-01 -9.789888858795166016e-01 4.472103118896484375e-01 -5.540063977241516113e-01 2.128037996590137482e-02 8.365849256515502930e-01 3.385019600391387939e-01 1.791637063026428223e+00 -4.493181109428405762e-01 3.948481380939483643e-01 -8.195186257362365723e-01 8.524075150489807129e-01 4.178611040115356445e-01 -8.183994889259338379e-01 7.893252968788146973e-01 1.562120556831359863e+00 -9.540299177169799805e-01 1.612969517707824707e+00 1.409823536872863770e+00 7.772369384765625000e-01 1.372551321983337402e-01 9.633426070213317871e-01 -1.575858712196350098e+00 6.301364302635192871e-01 6.745544075965881348e-01 -2.035115808248519897e-01 1.094539046287536621e+00 1.489734649658203125e+00 1.721976846456527710e-01 6.812088489532470703e-01 1.842847585678100586e+00 1.756678700447082520e+00 -7.432057857513427734e-01 -8.644196391105651855e-01 -4.195902645587921143e-01 -8.486158251762390137e-01 -1.159107208251953125e+00 1.704763770103454590e+00 1.646343916654586792e-01 -1.722432672977447510e-01 -1.637881875038146973e+00
1.710214614868164062e+00 1.127243399620056152e+00 1.223675966262817383e+00 2.580380737781524658e-01 1.071328297257423401e-01 1.472846746444702148e+00 -1.010426402091979980e+00 3.124068379402160645e-01 7.811759114265441895e-01 -7.712866663932800293e-01 -1.750895857810974121e+00 -3.119370937347412109e-01 1.234416365623474121e+00 6.686655879020690918e-01 -2.137459754943847656e+00 -2.029980160295963287e-02 2.439733743667602539e+00 6.721975207328796387e-01 -5.779625177383422852e-01 5.668318271636962891e-01 5.022966861724853516e-01 1.347533583641052246e+00 3.111184537410736084e-01 2.645182907581329346e-01 -9.698752760887145996e-01 1.683561503887176514e-01 -5.357363820075988770e-01 2.498324662446975708e-01 -1.689227342605590820e+00 -3.674571514129638672e-01 1.601711630821228027e+00 1.473289877176284790e-01 -1.316109180450439453e+00 -9.397613257169723511e-02 1.166456699371337891e+00 1.310505867004394531e+00 -1.068573296070098877e-01 -3.407925367355346680e-02 2.168047875165939331e-01 -7.922554016113281250e-01 -7.431638240814208984e-01 -9.317107498645782471e-03 -1.271798253059387207e+00 4.652362465858459473e-01 2.642510533332824707e-01 2.850913703441619873e-01 -1.719037294387817383e-01 -6.737815141677856445e-01 -5.586612820625305176e-01 1.378086209297180176e+00 -1.632873713970184326e-01 7.931584119796752930e-01 4.714987576007843018e-01 -3.275131434202194214e-02 2.444328546524047852e+00 -1.319268494844436646e-01 1.435551978647708893e-02 -5.595595836639404297e-01 1.035918116569519043e+00 -5.734094977378845215e-01 -2.556073665618896484e+00 5.626796483993530273e-01 6.799369454383850098e-01 -1.105957031250000000e+00 4.068299829959869385e-01 2.304260492324829102e+00 9.951934814453125000e-01 -9.448549747467041016e-01 1.289271377027034760e-02 -1.863749146461486816e+00 8.848706483840942383e-01 8.029314279556274414e-01 6.458627581596374512e-01 1.145956397056579590e+00 1.745459437370300293e+00 -2.291117012500762939e-01 4.334229826927185059e-01 2.000053882598876953e+00 1.243083357810974121e+00 -1.212930798530578613e+00 -6.936665177345275879e-01 -7.163330316543579102e-01 -4.845123589038848877e-01 -8.600051999092102051e-01 1.505316853523254395e+00 3.011609315872192383e-01 -2.795528769493103027e-01 -1.424585819244384766e+00
9.013046622276306152e-01 1.024579405784606934e+00 1.280138969421386719e+00 -3.386379778385162354e-01 -2.841375172138214111e-01 8.736755251884460449e-01 -1.054506063461303711e+00 4.820595309138298035e-02 9.336515069007873535e-01 -6.321999430656433105e-01 -1.849428176879882812e+00 -4.636575877666473389e-01 1.373165369033813477e+00 6.892342567443847656e-01 -2.041444063186645508e+00 -9.454092979431152344e-01 1.912296295166015625e+00 6.734824180603027344e-01 -1.368159890174865723e+00 1.055010780692100525e-01 -2.053464353084564209e-01 7.299408316612243652e-01 3.593852221965789795e-01 5.239904522895812988e-01 -1.103316307067871094e+00 1.711297482252120972e-01 -4.482250213623046875e-01 2.734892070293426514e-03 -1.757591009140014648e+00 3.092450462281703949e-02 1.415626049041748047e+00 -7.817270755767822266e-01 -1.689496755599975586e+00 9.646179527044296265e-02 6.076987981796264648e-01 1.437575936317443848e+00 -6.131067872047424316e-02 5.803360342979431152e-01 -1.788793355226516724e-01 -7.942476272583007812e-01 -1.295998096466064453e+00 -2.601383924484252930e-01 -1.564496308565139771e-01 -3.985142111778259277e-01 3.692672848701477051e-01 -4.321253001689910889e-01 5.601177811622619629e-01 -7.556570768356323242e-01 -7.415662407875061035e-01 2.760587632656097412e-01 -8.299192786216735840e-01 -2.910725474357604980e-01 5.198092460632324219e-01 -4.507913887500762939e-01 1.672405004501342773e+00 -1.498430371284484863e+00 -2.377985864877700806e-01 -5.571978688240051270e-01 6.315588951110839844e-01 -2.139657586812973022e-01 -1.600142955780029297e+00 9.510268568992614746e-01 5.615030527114868164e-01 -1.413594722747802734e+00 -3.799802362918853760e-01 -2.917219884693622589e-02 8.657212257385253906e-01 -1.829637028276920319e-02 -2.748841643333435059e-01 -2.200249433517456055e+00 9.861413240432739258e-01 6.732906103134155273e-01 8.159742951393127441e-01 1.274787902832031250e+00 1.719510912895202637e+00 -4.544132351875305176e-01 4.844813346862792969e-01 1.373793244361877441e+00 1.209383845329284668e+00 -1.488554596900939941e+00 -2.516466677188873291e-01 -1.822787404060363770e+00 -4.850896596908569336e-01 -7.527141571044921875e-01 1.818920135498046875e+00 -3.909370675683021545e-02 -5.141910314559936523e-01 -8.148491382598876953e-01
1.612622857093811035e+00 -1.289911121129989624e-01 1.064168810844421387e+00 7.789275050163269043e-01 -4.908674359321594238e-01 1.999814808368682861e-01 -1.836368441581726074e-01 1.132292449474334717e-01 6.810613274574279785e-01 -7.974894046783447266e-01 -1.687450051307678223e+00 -9.775925427675247192e-02 1.080719828605651855e+00 3.849528729915618896e-01 -8.897247910499572754e-01 -1.269948184490203857e-01 1.491447329521179199e+00 1.407290399074554443e-01 7.898048162460327148e-01 4.485228955745697021e-01 3.169236779212951660e-01 2.998921275138854980e-01 1.064043879508972168e+00 -5.797812342643737793e-01 -7.206593155860900879e-01 3.017885386943817139e-01 -9.314108490943908691e-01 1.607738882303237915e-01 -3.306776285171508789e-01 3.181640431284904480e-02 7.639945745468139648e-01 1.710679054260253906e+00 -1.883883029222488403e-01 1.191716343164443970e-01 7.713203430175781250e-01 2.733824014663696289e+00 1.953672766685485840e-01 1.356112599372863770e+00 -3.323394954204559326e-01 5.863775014877319336e-01 -1.393326997756958008e+00 -7.583591938018798828e-01 1.247991994023323059e-01 5.991716384887695312e-01 1.401954174041748047e+00 6.278654187917709351e-02 4.966463744640350342e-01 3.663666918873786926e-02 5.604090094566345215e-01 8.279187679290771484e-01 7.330800890922546387e-01 5.508474111557006836e-01 7.518513798713684082e-01 -2.138160616159439087e-01 1.890468001365661621e+00 -1.812265813350677490e-01 7.292628884315490723e-01 1.149166375398635864e-01 6.326270103454589844e-01 4.606446623802185059e-01 -1.317613720893859863e+00 1.015693664550781250e+00 1.970568418502807617e+00 -6.935399174690246582e-01 1.454018235206604004e+00 2.101469993591308594e+00 9.099632501602172852e-01 1.047947630286216736e-01 8.869350552558898926e-01 -6.895601153373718262e-01 1.061834692955017090e+00 1.133404850959777832e+00 1.382322549819946289e+00 1.197181582450866699e+00 1.744776129722595215e+00 4.266198873519897461e-01 7.098653912544250488e-01 1.635461688041687012e+00 1.587023258209228516e+00 -6.273006796836853027e-01 -1.064235329627990723e+00 3.522220849990844727e-01 2.923185229301452637e-01 -9.011709690093994141e-01 1.961506724357604980e+00 8.693642616271972656e-01 -9.399543702602386475e-02 4.027633965015411377e-01
1.538489937782287598e+00 -7.821302413940429688e-01 5.031170845031738281e-01 9.169263243675231934e-01 -4.866931140422821045e-01 -9.953736662864685059e-01 8.316984176635742188e-01 6.515127420425415039e-01 -7.130777835845947266e-01 -7.275791168212890625e-01 -1.558035969734191895e+00 -2.303086519241333008e-01 4.478577673435211182e-01 3.823179602622985840e-01 -2.592471800744533539e-02 -1.688689552247524261e-02 1.736778974533081055e+00 -1.181585043668746948e-01 1.643774747848510742e+00 1.595897436141967773e+00 5.385484695434570312e-01 -4.680342599749565125e-02 1.956243395805358887e+00 7.113347649574279785e-01 -9.353442490100860596e-02 1.401382982730865479e-01 2.096953243017196655e-01 6.114115715026855469e-01 -5.920555815100669861e-02 2.665258646011352539e-01 4.509419798851013184e-01 3.030012369155883789e+00 6.753916144371032715e-01 6.450659036636352539e-01 5.175671577453613281e-01 2.610355854034423828e+00 1.986874788999557495e-01 1.970527887344360352e+00 6.785589456558227539e-02 8.541642427444458008e-01 8.194074630737304688e-01 1.005356192588806152e+00 4.616549313068389893e-01 1.211732745170593262e+00 2.383103847503662109e+00 1.410292088985443115e-01 3.668841123580932617e-01 -4.523890092968940735e-02 -5.505461692810058594e-01 2.516826391220092773e+00 8.479683995246887207e-01 7.623906731605529785e-01 1.948485374450683594e+00 8.653221130371093750e-01 2.349991559982299805e+00 5.045166611671447754e-01 9.904630780220031738e-01 -8.615913391113281250e-01 1.768892049789428711e+00 3.248264491558074951e-01 -7.545003890991210938e-01 7.695105671882629395e-02 2.234009504318237305e+00 -9.388933777809143066e-01 1.296202063560485840e+00 2.034414052963256836e+00 1.909634947776794434e+00 5.060092806816101074e-01 9.304944872856140137e-01 -1.074670791625976562e+00 8.817552924156188965e-01 1.648808598518371582e+00 4.769346415996551514e-01 8.099180459976196289e-01 1.181088089942932129e+00 7.293416857719421387e-01 -1.109031867235898972e-02 6.958142518997192383e-01 2.204610824584960938e+00 2.062245905399322510e-01 -1.096932172775268555e+00 1.333971977233886719e+00 3.160533010959625244e-01 -1.241438746452331543e+00 2.588640689849853516e+00 1.187521815299987793e+00 -6.196710467338562012e-01 6.104248762130737305e-02
2.376493930816650391e+00 -5.344921350479125977e-01 8.501753211021423340e-01 1.571918606758117676e+00 -1.925262212753295898e-01 3.430526852607727051e-01 1.172860383987426758e+00 4.284648597240447998e-01 -4.506370797753334045e-02 -9.067038893699645996e-01 -1.298366546630859375e+00 4.231558442115783691e-01 1.176662206649780273e+00 7.509402632713317871e-01 -3.617875874042510986e-01 9.322098642587661743e-02 2.248583316802978516e+00 -1.579535752534866333e-01 9.102726578712463379e-01 1.642578840255737305e+00 5.961848497390747070e-01 1.066208332777023315e-01 1.395003199577331543e+00 1.970740109682083130e-01 1.804705709218978882e-01 3.438745141029357910e-01 3.411064445972442627e-01 6.569126248359680176e-01 4.841350317001342773e-01 3.843265175819396973e-01 1.365236878395080566e+00 1.758810162544250488e+00 1.314231991767883301e+00 9.270761907100677490e-02 1.243039608001708984e+00 2.445131778717041016e+00 5.398181676864624023e-01 1.229508757591247559e+00 4.507494568824768066e-01 7.172824740409851074e-01 1.665625572204589844e+00 1.673446059226989746e+00 2.001723833382129669e-02 2.016856431961059570e+00 2.178896665573120117e+00 5.601831078529357910e-01 -9.433356672525405884e-02 -2.103686928749084473e-01 2.410015910863876343e-01 3.240966320037841797e+00 1.698405265808105469e+00 1.114017724990844727e+00 2.272393465042114258e+00 1.944460272789001465e+00 3.219997167587280273e+00 3.483126163482666016e-01 9.308167099952697754e-01 2.226790040731430054e-01 2.134845018386840820e+00 6.392463445663452148e-01 -1.538189411163330078e+00 4.451370611786842346e-02 2.783856391906738281e+00 3.029940649867057800e-02 1.424786448478698730e-01 1.623967528343200684e+00 1.563019514083862305e+00 1.308957338333129883e+00 1.512475252151489258e+00 1.929673850536346436e-01 8.551394343376159668e-01 1.611317038536071777e+00 -3.221655637025833130e-02 4.226546287536621094e-01 1.257566452026367188e+00 6.800479292869567871e-01 3.637158572673797607e-01 5.396337509155273438e-01 2.616528749465942383e+00 2.633455693721771240e-01 -1.231353998184204102e+00 2.145256280899047852e+00 7.774049043655395508e-01 -9.423367381095886230e-01 2.702724456787109375e+00 1.369456052780151367e+00 -6.542210578918457031e-01 3.800562024116516113e-01
1.998315095901489258e+00 -1.838192224502563477e+00 3.617722690105438232e-01 2.118070363998413086e+00 -5.653719604015350342e-02 1.383387207984924316e+00 1.562177538871765137e+00 1.398855090141296387e+00 -3.713021874427795410e-01 -1.293357849121093750e+00 -1.201516151428222656e+00 2.522641718387603760e-01 9.296056032180786133e-01 4.234554767608642578e-01 2.620799243450164795e-01 4.212693572044372559e-01 1.934323191642761230e+00 -4.716143608093261719e-01 2.954846382141113281e+00 1.943266272544860840e+00 1.583088874816894531e+00 -5.109732151031494141e-01 2.521628379821777344e+00 4.197016060352325439e-01 -2.517643868923187256e-01 1.091468632221221924e-01 4.286178052425384521e-01 6.573985219001770020e-01 -1.555275321006774902e+00 5.956541895866394043e-01 1.962113857269287109e+00 2.247216939926147461e+00 1.165783762931823730e+00 1.633397936820983887e-01 1.037444829940795898e+00 3.240303277969360352e+00 7.964960932731628418e-01 3.271282017230987549e-01 2.107806205749511719e-01 3.106218576431274414e-01 2.219018697738647461e+00 6.804267764091491699e-01 1.302185893058776855e+00 1.634511709213256836e+00 7.377947568893432617e-01 8.656997680664062500e-01 -2.522289566695690155e-02 -2.089901268482208252e-01 -8.235511779785156250e-01 2.311218976974487305e+00 1.399547576904296875e+00 1.150456190109252930e+00 1.723575830459594727e+00 5.438971519470214844e-01 3.003432035446166992e+00 7.709472775459289551e-01 1.512862682342529297e+00 -4.447123110294342041e-01 1.629128932952880859e+00 9.821388125419616699e-02 -5.261421799659729004e-01 -2.144999355077743530e-01 1.663001179695129395e+00 -9.624674320220947266e-01 1.943272203207015991e-01 8.701304793357849121e-01 8.689751029014587402e-01 3.195551037788391113e-01 9.761959910392761230e-01 -1.164348602294921875e+00 1.007564663887023926e+00 1.739694118499755859e+00 8.128977566957473755e-02 1.222409605979919434e+00 8.219116926193237305e-01 6.558980941772460938e-01 -1.082031205296516418e-01 2.789909541606903076e-01 2.034376621246337891e+00 5.145674347877502441e-01 -1.569226026535034180e+00 1.891130208969116211e+00 5.580192208290100098e-01 -7.924209237098693848e-01 2.617288589477539062e+00 5.070124864578247070e-01 -4.341137111186981201e-01 -1.730998456478118896e-01
