7.666885852813720703e-01 -2.339241504669189453e+00 -2.245956182479858398e+00 -1.489452958106994629e+00 -3.424118757247924805e+00 -3.852559328079223633e-01 -2.212764501571655273e+00 1.359545350074768066e+00 -2.668500661849975586e+00 1.729836940765380859e+00 -1.905883997678756714e-01 -1.975232362747192383e+00 9.069285392761230469e-01 -2.114255666732788086e+00 -2.788339614868164062e+00 -2.869989871978759766e-01 -1.531360268592834473e+00 1.351880550384521484e+00 -1.643238067626953125e+00 -1.708629429340362549e-01 1.545700728893280029e-01 -1.293376922607421875e+00 -2.078143320977687836e-02 8.031917214393615723e-01 -2.248750209808349609e+00 5.457788333296775818e-02 -5.685273408889770508e-01 -1.721717238426208496e+00 -2.363968372344970703e+00 -1.946727335453033447e-01 9.773809462785720825e-02 -1.727697968482971191e+00 7.763137817382812500e-01 -9.864791035652160645e-01 -2.360675096511840820e+00 2.887733876705169678e-01 -3.521212562918663025e-02 -2.447510719299316406e+00 -1.612557053565979004e+00 6.293492317199707031e-01 -3.011083364486694336e+00 4.213149249553680420e-01 1.089342474937438965e+00 3.058260679244995117e-01 -3.399448394775390625e-01 -5.732381939888000488e-01 5.127147436141967773e-01 5.038849115371704102e-01 -1.114841580390930176e+00 1.279014587402343750e+00 1.657689094543457031e+00 2.221658468246459961e+00 -2.080235719680786133e+00 -1.920419454574584961e+00 -1.476174950599670410e+00 -3.032718598842620850e-01 -2.013600990176200867e-02 5.078059434890747070e-01 -3.571329414844512939e-01 6.329628229141235352e-01 1.635496973991394043e+00 -3.118400275707244873e-01 3.503488749265670776e-02 1.062040686607360840e+00 -7.214093804359436035e-01 -8.261279463768005371e-01 -1.063866615295410156e-01 3.774614036083221436e-01 1.797189116477966309e-01 -9.271391630172729492e-01 2.330090105533599854e-01 -1.304791212081909180e+00 1.693134903907775879e+00 -1.789844930171966553e-01 -1.323897838592529297e+00 1.329685449600219727e-01 9.060363769531250000e-01 -1.210790753364562988e+00 9.342275261878967285e-01 -2.005572915077209473e-01 4.362153410911560059e-01 -5.066645741462707520e-01 -2.837721025571227074e-03 -2.070381343364715576e-01 -4.064889252185821533e-01 -7.831459641456604004e-01
6.023342013359069824e-01 -2.338545560836791992e+00 -2.063928365707397461e+00 -1.464331984519958496e+00 -3.272194147109985352e+00 -4.530130326747894287e-01 -1.933957934379577637e+00 1.416614890098571777e+00 -8.286972045898437500e-01 1.855546712875366211e+00 1.019758731126785278e-01 -1.649013757705688477e+00 5.250614285469055176e-01 -2.053550720214843750e+00 -2.862774133682250977e+00 4.023379087448120117e-01 -1.071875691413879395e+00 8.883591890335083008e-01 -2.060298442840576172e+00 -6.439059972763061523e-01 -2.264565974473953247e-01 -1.821280643343925476e-02 4.985031485557556152e-01 1.193118810653686523e+00 -1.909501433372497559e+00 5.705585703253746033e-03 -6.598143577575683594e-01 -2.096794128417968750e+00 -1.952581882476806641e+00 2.760924398899078369e-01 -3.685999512672424316e-01 -2.064438819885253906e+00 6.398944854736328125e-01 -1.306135773658752441e+00 -1.914557099342346191e+00 3.661445155739784241e-02 -5.510110855102539062e-01 -1.958386182785034180e+00 -2.167596340179443359e+00 3.808433711528778076e-01 -2.139198303222656250e+00 1.071177124977111816e+00 8.262335658073425293e-01 -7.572414875030517578e-01 -1.015893340110778809e+00 -3.392406702041625977e-01 4.446774721145629883e-01 5.061538219451904297e-01 -1.386265277862548828e+00 6.686819195747375488e-01 1.389158844947814941e+00 1.987610578536987305e+00 -1.697027564048767090e+00 -1.402451992034912109e+00 -1.327409982681274414e+00 5.251994132995605469e-01 7.863520383834838867e-01 4.663039445877075195e-01 -3.190016150474548340e-01 3.421275317668914795e-01 1.346905231475830078e+00 -4.161647260189056396e-01 -2.262935228645801544e-02 8.727656006813049316e-01 -9.734143018722534180e-01 9.451369196176528931e-02 8.370920419692993164e-01 9.018545150756835938e-01 4.201013147830963135e-01 -7.867689728736877441e-01 -7.920639961957931519e-02 -1.552422523498535156e+00 2.038261413574218750e+00 -3.537622839212417603e-02 -1.856514811515808105e+00 -3.259261250495910645e-01 6.266463398933410645e-01 -1.887570023536682129e+00 1.172753214836120605e+00 -3.851664364337921143e-01 1.017902374267578125e+00 -5.063737630844116211e-01 -8.893609046936035156e-02 -2.694503962993621826e-01 -4.903123676776885986e-01 -1.013579249382019043e+00
1.034236192703247070e+00 -2.277008533477783203e+00 -2.295646667480468750e+00 -1.289161324501037598e+00 -2.863014221191406250e+00 7.677619457244873047e-01 -1.716597914695739746e+00 1.818532109260559082e+00 -1.476673185825347900e-01 1.783588647842407227e+00 -6.776710748672485352e-01 -1.697288274765014648e+00 9.889110326766967773e-01 -2.256034612655639648e+00 -3.205281972885131836e+00 8.899211883544921875e-01 -1.285574555397033691e+00 8.244273662567138672e-01 -2.319180965423583984e+00 -3.610883355140686035e-01 6.762733217328786850e-03 6.905093789100646973e-01 5.679162144660949707e-01 1.130753755569458008e+00 -1.960268497467041016e+00 2.592937052249908447e-01 -3.106766939163208008e-01 -1.966223835945129395e+00 -1.628586769104003906e+00 3.130117952823638916e-01 -2.431998848915100098e-01 -1.987758398056030273e+00 5.034751892089843750e-01 -9.147822856903076172e-01 -9.902907609939575195e-01 5.760659575462341309e-01 -6.929082870483398438e-01 -1.777235388755798340e+00 -1.317790746688842773e+00 5.086814984679222107e-02 -2.042778015136718750e+00 9.594500064849853516e-01 7.220040559768676758e-01 -1.646678894758224487e-01 -1.828922331333160400e-02 -1.442270278930664062e-01 1.347214937210083008e+00 8.244947195053100586e-01 -1.383078098297119141e+00 6.301947236061096191e-01 1.210624694824218750e+00 1.987704992294311523e+00 1.917304471135139465e-02 -3.703234195709228516e-01 -3.000513017177581787e-01 1.229408383369445801e+00 1.168267965316772461e+00 6.348142027854919434e-01 3.808855712413787842e-01 6.721738576889038086e-01 1.605089426040649414e+00 -3.711786270141601562e-01 -1.087900549173355103e-01 9.036746621131896973e-01 -1.018351554870605469e+00 6.234176084399223328e-02 5.387943387031555176e-01 6.851603388786315918e-01 1.262874841690063477e+00 -4.188607335090637207e-01 2.882671356201171875e-01 -1.367036342620849609e+00 1.456758141517639160e+00 -3.248557746410369873e-01 -1.907454133033752441e+00 -1.973409354686737061e-01 8.144500851631164551e-01 -1.779807686805725098e+00 1.950064897537231445e+00 -4.006876945495605469e-01 8.163802623748779297e-01 -3.146039843559265137e-01 -8.943422138690948486e-02 -8.294712007045745850e-02 -4.315651059150695801e-01 -1.203170061111450195e+00
1.195112586021423340e+00 -1.196382880210876465e+00 -2.645578622817993164e+00 -1.234030604362487793e+00 -1.467689037322998047e+00 2.044155299663543701e-01 -1.729662895202636719e+00 1.588228464126586914e+00 -6.254111528396606445e-01 1.495992660522460938e+00 1.347531825304031372e-01 -2.093307256698608398e+00 1.146862983703613281e+00 -1.581222414970397949e+00 -2.261035680770874023e+00 -2.365255951881408691e-01 -1.258850812911987305e+00 4.511359035968780518e-01 -2.129891633987426758e+00 -5.506836771965026855e-01 -1.132092550396919250e-01 2.191440612077713013e-01 1.917732715606689453e+00 1.309610962867736816e+00 -2.540343999862670898e+00 9.084072709083557129e-01 6.256939768791198730e-01 -7.927556633949279785e-01 -1.275461077690124512e+00 3.893715739250183105e-01 8.624780923128128052e-02 -1.620151758193969727e+00 4.332611560821533203e-01 -1.171370595693588257e-01 -1.463688492774963379e+00 7.405440807342529297e-01 5.673269033432006836e-01 -1.728073835372924805e+00 -6.808405518531799316e-01 1.024403333663940430e+00 -1.915338993072509766e+00 8.114568591117858887e-01 3.529756069183349609e-01 6.644257903099060059e-01 6.655236482620239258e-01 2.457061260938644409e-01 6.098155975341796875e-01 7.477457523345947266e-01 -1.242585420608520508e+00 7.060766220092773438e-01 4.021183550357818604e-01 1.385718703269958496e+00 4.023812413215637207e-01 2.411277890205383301e-01 -7.004072070121765137e-01 6.081539392471313477e-01 7.010399699211120605e-01 6.143134832382202148e-01 2.243827730417251587e-01 -4.586777687072753906e-01 9.948651194572448730e-01 -2.835323512554168701e-01 -8.096490055322647095e-02 1.154767870903015137e+00 -9.126942753791809082e-01 4.112952649593353271e-01 6.686953306198120117e-01 8.608065843582153320e-01 1.021344304084777832e+00 1.765853613615036011e-01 6.818825602531433105e-01 -1.161030411720275879e+00 1.767565011978149414e+00 2.999611198902130127e-01 -1.262637376785278320e+00 -1.378710120916366577e-01 1.209895849227905273e+00 -1.850350141525268555e+00 1.410343885421752930e+00 -8.312428593635559082e-01 7.981625199317932129e-01 -5.823837518692016602e-01 -2.076327949762344360e-01 -2.490742355585098267e-01 -3.931850790977478027e-01 -1.433603286743164062e+00
1.482467532157897949e+00 -1.393420934677124023e+00 -2.227124452590942383e+00 -1.569028854370117188e+00 -1.937464833259582520e+00 4.009727239608764648e-01 -1.527664780616760254e+00 1.760247349739074707e+00 -1.042122542858123779e-01 2.106887340545654297e+00 6.547562479972839355e-01 -2.542825222015380859e+00 1.106881499290466309e+00 -1.111112833023071289e+00 -2.094204187393188477e+00 -9.998158216476440430e-01 -1.087873578071594238e+00 7.610138058662414551e-01 -2.072417736053466797e+00 -2.363718003034591675e-01 1.251683570444583893e-02 7.862557172775268555e-01 1.779512882232666016e+00 1.488468408584594727e+00 -2.646827936172485352e+00 1.115463137626647949e+00 3.582371175289154053e-01 -1.167832732200622559e+00 -1.446684479713439941e+00 -7.554854732006788254e-03 -5.361426994204521179e-02 -1.910957098007202148e+00 4.954583942890167236e-01 -7.211980819702148438e-01 -1.201473832130432129e+00 1.529978156089782715e+00 8.928073048591613770e-01 -2.734824419021606445e+00 -5.547428727149963379e-01 1.101775407791137695e+00 -2.036049127578735352e+00 6.997300982475280762e-01 5.135447978973388672e-01 -2.803816497325897217e-01 4.079631567001342773e-01 -2.999745309352874756e-01 6.756507158279418945e-01 9.870685338973999023e-01 -1.170745849609375000e+00 4.769742786884307861e-01 3.135800659656524658e-01 1.051323890686035156e+00 2.387954108417034149e-02 1.047083586454391479e-01 -2.953859269618988037e-01 6.910520195960998535e-01 1.167870402336120605e+00 6.778176426887512207e-01 -3.603149354457855225e-01 4.557276964187622070e-01 1.317375779151916504e+00 -3.878569006919860840e-01 -5.090832114219665527e-01 1.563135504722595215e+00 -9.388073086738586426e-01 -5.736902356147766113e-01 9.270559549331665039e-01 9.492659568786621094e-01 5.790168046951293945e-01 1.349252313375473022e-01 8.663629293441772461e-01 -1.058123707771301270e+00 1.357659935951232910e+00 8.266291767358779907e-02 -9.032590389251708984e-01 -1.475164443254470825e-01 1.017023086547851562e+00 -1.599943757057189941e+00 1.369499087333679199e+00 -6.008181571960449219e-01 8.632648587226867676e-01 -3.267876803874969482e-01 -2.402309924364089966e-01 -5.189161896705627441e-01 -6.603137254714965820e-01 -1.514280557632446289e+00
1.065155982971191406e+00 -1.955505728721618652e+00 -1.838223338127136230e+00 -8.836894035339355469e-01 -2.707371950149536133e+00 8.948833942413330078e-01 -1.832601428031921387e+00 1.495458960533142090e+00 -1.424211710691452026e-01 1.855230927467346191e+00 1.350392252206802368e-01 -2.350353956222534180e+00 9.589357972145080566e-01 -1.693757891654968262e+00 -2.785207986831665039e+00 -5.122326016426086426e-01 -1.349656939506530762e+00 1.006441950798034668e+00 -2.094032764434814453e+00 -6.149322986602783203e-01 -1.381674408912658691e-01 1.732799112796783447e-01 1.186511740088462830e-01 7.627419233322143555e-01 -2.168287277221679688e+00 3.918708562850952148e-01 -6.138997673988342285e-01 -1.764130353927612305e+00 -1.413994073867797852e+00 4.237696528434753418e-01 -1.322617679834365845e-01 -1.956771850585937500e+00 7.562718391418457031e-01 -9.189673066139221191e-01 -1.490968108177185059e+00 4.028809070587158203e-01 -2.773202657699584961e-01 -1.805736303329467773e+00 -2.088916301727294922e+00 2.422489970922470093e-01 -2.373888969421386719e+00 5.517368316650390625e-01 6.476342678070068359e-01 -5.156285762786865234e-01 4.118957519531250000e-01 -1.829287409782409668e-01 1.511252045631408691e+00 5.547387003898620605e-01 -1.682453870773315430e+00 1.887162208557128906e+00 7.650178670883178711e-01 9.176227450370788574e-01 -1.560662746429443359e+00 -1.293742656707763672e+00 -5.493095517158508301e-01 1.229578137397766113e+00 1.379957437515258789e+00 6.573168039321899414e-01 -1.076912414282560349e-02 1.516222953796386719e+00 1.350417017936706543e+00 -8.547924160957336426e-01 -5.952439308166503906e-01 9.649470448493957520e-01 -1.341406583786010742e+00 -9.869875311851501465e-01 -1.354011520743370056e-02 6.453850269317626953e-01 1.060355663299560547e+00 -4.983332157135009766e-01 7.894244194030761719e-01 -1.408854484558105469e+00 1.771425485610961914e+00 3.706337213516235352e-01 -7.936393022537231445e-01 5.018399655818939209e-02 1.187523484230041504e+00 -1.563503503799438477e+00 1.169013857841491699e+00 -5.702245831489562988e-01 6.784068942070007324e-01 -4.541495144367218018e-01 -9.092867374420166016e-02 -8.349729329347610474e-02 -4.182612597942352295e-01 -1.254603266716003418e+00
1.063417196273803711e+00 -1.437660455703735352e+00 -2.069941997528076172e+00 -1.158667564392089844e+00 -1.633615851402282715e+00 -3.953273594379425049e-01 -1.599879860877990723e+00 1.426084280014038086e+00 -4.203765392303466797e-01 1.639514207839965820e+00 4.925859868526458740e-01 -1.943887233734130859e+00 1.062905788421630859e+00 -7.557573914527893066e-01 -2.028613805770874023e+00 -1.356224298477172852e+00 -1.250806570053100586e+00 8.393902778625488281e-01 -1.838835954666137695e+00 -7.730333209037780762e-01 -2.120712250471115112e-01 -2.508819699287414551e-01 4.649082422256469727e-01 6.400713324546813965e-01 -1.773321866989135742e+00 7.152577638626098633e-01 8.757793903350830078e-02 -8.118832707405090332e-01 -1.293912529945373535e+00 3.423674404621124268e-01 1.354293618351221085e-02 -1.558541417121887207e+00 2.888250350952148438e-01 -6.495012640953063965e-01 -1.008069634437561035e+00 6.923502087593078613e-01 -2.790040373802185059e-01 -1.712578773498535156e+00 -9.411134719848632812e-01 1.974169611930847168e-01 -1.657097101211547852e+00 1.056534409523010254e+00 5.169247984886169434e-01 1.781486533582210541e-02 1.252603769302368164e+00 9.087147712707519531e-01 6.399803757667541504e-01 9.125884175300598145e-01 -1.345803290605545044e-01 1.734305977821350098e+00 3.164955079555511475e-01 1.787389516830444336e+00 -1.748736977577209473e+00 -7.757754325866699219e-01 -1.755043029785156250e+00 8.568480014801025391e-01 1.337301492691040039e+00 1.035839319229125977e+00 1.117313027381896973e+00 1.225387692451477051e+00 1.254804968833923340e+00 -4.898554384708404541e-01 -3.394469916820526123e-01 2.409390062093734741e-01 -1.245161652565002441e+00 9.245633333921432495e-02 7.158392667770385742e-01 8.864212036132812500e-01 9.393033981323242188e-01 -4.034706056118011475e-01 8.693372607231140137e-01 -3.986730277538299561e-01 1.704716444015502930e+00 3.939398527145385742e-01 -9.159384369850158691e-01 2.901936508715152740e-02 7.177951335906982422e-01 -1.223944544792175293e+00 1.347674489021301270e+00 -9.700364470481872559e-01 6.601890921592712402e-01 -7.602251172065734863e-01 -4.231278300285339355e-01 -8.304274678230285645e-01 -8.483278751373291016e-01 -1.212752819061279297e+00
1.206225037574768066e+00 -1.360913276672363281e+00 -1.799254179000854492e+00 -1.853785395622253418e+00 -1.588881015777587891e+00 -9.965231269598007202e-02 -1.167456626892089844e+00 1.782021760940551758e+00 -8.182049393653869629e-01 1.477707028388977051e+00 -3.195522129535675049e-01 -1.911913156509399414e+00 6.090624928474426270e-01 -4.318635761737823486e-01 -1.674129843711853027e+00 -1.635305285453796387e+00 -8.153641819953918457e-01 1.110598206520080566e+00 -1.425461053848266602e+00 -9.626286625862121582e-01 -2.492032572627067566e-02 -9.582647681236267090e-01 5.343213677406311035e-01 6.681647300720214844e-01 -2.074814081192016602e+00 2.475936859846115112e-01 -2.386025041341781616e-01 -4.916948974132537842e-01 -1.028178334236145020e+00 1.325859189033508301e+00 2.001572996377944946e-01 -1.206246733665466309e+00 3.179195225238800049e-01 -6.034955978393554688e-01 -1.481467366218566895e+00 4.818547964096069336e-01 -6.078522205352783203e-01 -4.755163192749023438e-01 7.897618412971496582e-02 8.450745344161987305e-01 -1.436602234840393066e+00 1.343734860420227051e+00 7.569337487220764160e-01 -4.004197567701339722e-02 6.289541721343994141e-01 2.850663065910339355e-01 7.727515697479248047e-01 -1.913941055536270142e-01 -1.023878693580627441e+00 1.733941793441772461e+00 4.079492688179016113e-01 1.620239377021789551e+00 -1.365528821945190430e+00 -3.045498132705688477e-01 -7.642924189567565918e-01 6.991060078144073486e-02 8.700734376907348633e-01 7.213214635848999023e-01 1.427932143211364746e+00 1.080642223358154297e+00 1.545152425765991211e+00 -1.675784438848495483e-01 3.153004050254821777e-01 9.324004650115966797e-01 -8.947883844375610352e-01 -2.890805900096893311e-01 8.029204010963439941e-01 1.476204514503479004e+00 5.371352434158325195e-01 1.919754743576049805e-01 7.923988103866577148e-01 -5.225851535797119141e-01 1.020254492759704590e+00 3.931854963302612305e-01 -8.776782751083374023e-01 5.393165722489356995e-02 8.882954120635986328e-01 -1.187504053115844727e+00 1.127234101295471191e+00 -1.016301035881042480e+00 6.253072023391723633e-01 -5.812206268310546875e-01 -3.701258003711700439e-01 -2.705507576465606689e-01 -4.433374404907226562e-01 -9.530755877494812012e-01
7.708450555801391602e-01 -1.512320399284362793e+00 -1.824099421501159668e+00 -2.308823585510253906e+00 -1.222576975822448730e+00 -2.995666861534118652e-01 -1.318776607513427734e+00 1.678162336349487305e+00 -1.255990982055664062e+00 1.226050734519958496e+00 -4.168829321861267090e-01 -1.826440453529357910e+00 3.711469471454620361e-01 -9.852654933929443359e-01 -1.319645881652832031e+00 -1.591580271720886230e+00 -1.149274349212646484e+00 9.822165966033935547e-01 -1.394350051879882812e+00 -7.113052010536193848e-01 -9.882388263940811157e-02 -4.855600595474243164e-01 1.884685605764389038e-01 1.836605966091156006e-01 -1.819139599800109863e+00 -3.394078463315963745e-02 -3.886130452156066895e-01 -5.507423877716064453e-01 -1.374184608459472656e+00 6.528490185737609863e-01 2.031288444995880127e-01 -1.282685279846191406e+00 5.125275254249572754e-01 -1.511984318494796753e-01 -2.433013439178466797e+00 -1.036140844225883484e-01 -9.834380745887756348e-01 -1.086299777030944824e+00 -8.592025637626647949e-01 2.628287859261035919e-02 -1.619349241256713867e+00 1.449604749679565430e+00 8.910231590270996094e-01 1.676002264022827148e+00 7.374835610389709473e-01 7.139832973480224609e-01 3.365651667118072510e-01 4.430184662342071533e-01 -1.020691514015197754e+00 9.329940676689147949e-01 8.143891096115112305e-01 1.821027398109436035e+00 -2.206106483936309814e-01 3.536435067653656006e-01 -1.018216013908386230e+00 4.013330340385437012e-01 1.251989364624023438e+00 8.058267831802368164e-01 8.432343602180480957e-01 8.993742465972900391e-01 1.320887327194213867e+00 -1.865826845169067383e-01 2.006431967020034790e-01 8.689449429512023926e-01 -1.033847212791442871e+00 2.821961045265197754e-01 9.756413698196411133e-01 8.671700358390808105e-01 1.098792910575866699e+00 5.930037423968315125e-02 4.017576873302459717e-01 -6.877371072769165039e-01 1.193782925605773926e+00 1.518268883228302002e-01 -1.089176654815673828e+00 -2.482892945408821106e-02 7.473331093788146973e-01 -1.222385644912719727e+00 1.126299262046813965e+00 -1.308511614799499512e+00 7.737296819686889648e-01 -6.447561383247375488e-01 -2.957237362861633301e-01 -4.781638383865356445e-01 -3.845901489257812500e-01 -1.088209509849548340e+00
1.003995060920715332e+00 -1.739778995513916016e+00 -2.351351499557495117e+00 -1.713513731956481934e+00 -2.056797742843627930e+00 -1.094188213348388672e+00 -1.992393493652343750e+00 1.677757143974304199e+00 -1.693777322769165039e+00 1.495518922805786133e+00 1.356113255023956299e-01 -2.115461349487304688e+00 8.349968194961547852e-01 -5.736423730850219727e-01 -1.152814388275146484e+00 -1.507504701614379883e+00 -1.170635342597961426e+00 1.343654394149780273e+00 -1.468691229820251465e+00 -1.404807567596435547e+00 -2.341522425413131714e-01 -5.320939421653747559e-01 1.540651917457580566e-01 9.052681922912597656e-01 -2.343498706817626953e+00 4.290432929992675781e-01 2.541413605213165283e-01 -1.020628452301025391e+00 -1.458016514778137207e+00 1.044733166694641113e+00 -2.632092237472534180e-01 -1.619426250457763672e+00 3.761081993579864502e-01 -1.059977769851684570e+00 -1.361624717712402344e+00 1.920047774910926819e-02 -5.177444219589233398e-01 -1.169127225875854492e+00 -3.073943853378295898e-01 1.488634705543518066e+00 -1.584966421127319336e+00 1.773071646690368652e+00 7.338338494300842285e-01 -5.105359554290771484e-01 -1.999571919441223145e-01 -1.045846492052078247e-01 9.713579416275024414e-01 8.008682131767272949e-01 -1.936714649200439453e-01 1.046998977661132812e+00 1.265826821327209473e+00 1.720775246620178223e+00 -1.424298167228698730e+00 1.704819649457931519e-01 -5.399785041809082031e-01 5.256517529487609863e-01 1.294247746467590332e+00 1.016339540481567383e+00 1.465268015861511230e+00 5.354940295219421387e-01 5.176833271980285645e-01 7.713737897574901581e-03 3.424542546272277832e-01 5.853052139282226562e-01 -1.012899518013000488e+00 -6.392685174942016602e-01 -2.218741178512573242e-01 6.940690279006958008e-01 8.572624325752258301e-01 -2.554052174091339111e-01 -1.502523757517337799e-02 -9.559884071350097656e-01 4.750012159347534180e-01 -5.707404017448425293e-01 -1.336355328559875488e+00 2.312169410288333893e-02 4.679428935050964355e-01 -1.061131715774536133e+00 1.225139737129211426e+00 -6.937961578369140625e-01 7.055198550224304199e-01 -5.678737163543701172e-01 -1.892215013504028320e-01 -4.990901947021484375e-01 -5.702498555183410645e-01 -7.332328557968139648e-01
